collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
2024131474606,2024,131474606,2,1,1,1,39,7,3,0,0,0,0,0,9,1,E01011625,3,1,0.0,1.0,1
2024131534696,2024,131534696,1,1,1,1,35,6,3,0,0,0,0,0,19,1,E01011625,3,1,0.0,1.0,2
2024131483795,2024,131483795,1,1,1,2,47,8,3,0,0,0,0,0,9,8,E01011886,3,1,0.0,1.0,1
2024131400877,2024,131400877,1,1,1,1,41,7,3,0,0,0,0,0,9,1,E01011134,3,1,0.0,1.0,3
2024131499507,2024,131499507,2,2,1,2,54,8,3,0,0,0,0,0,9,10,E01011198,3,1,0.0,1.0,3
2024131461889,2024,131461889,1,2,1,2,77,11,3,0,0,0,0,0,9,3,E01011529,3,1,0.0,1.0,1
2024131414817,2024,131414817,1,1,1,1,15,3,3,0,0,0,0,0,1,1,E01011426,3,1,0.0,1.0,1
2024131445749,2024,131445749,1,1,1,2,34,6,3,0,0,0,0,0,9,1,E01011917,3,1,0.0,1.0,3
2024131421759,2024,131421759,1,2,2,2,16,4,3,0,0,1,0,0,9,-1,-1,3,1,0.0,1.0,-1
2024131397347,2024,131397347,2,1,1,2,21,5,3,0,0,0,0,0,9,9,E01011189,3,1,0.0,1.0,1
2024131499072,2024,131499072,1,1,1,2,40,7,3,0,0,0,0,0,9,2,E01010658,3,1,0.0,1.0,1
2024131494453,2024,131494453,2,2,2,1,30,6,3,0,0,1,0,0,9,7,E01011592,3,1,0.0,1.0,2
2024131408116,2024,131408116,3,3,1,2,29,6,3,0,0,0,0,0,9,8,E01027504,3,1,0.0,1.0,5
2024131526974,2024,131526974,1,1,1,1,38,7,3,0,0,0,0,0,9,1,E01011140,3,1,0.0,1.0,1
2024131530398,2024,131530398,5,1,1,1,67,10,3,0,0,0,0,0,9,3,E01010781,3,1,0.0,1.0,4
2024131535195,2024,131535195,2,1,1,1,33,6,3,0,0,0,0,0,3,10,E01007430,3,1,0.0,1.0,3
2024131510499,2024,131510499,2,1,1,1,38,7,3,0,0,0,0,0,97,1,E01011626,3,1,0.0,1.0,1
2024131451186,2024,131451186,2,2,1,1,29,6,3,0,0,0,0,0,9,1,E01011373,3,1,0.0,1.0,2
2024131454478,2024,131454478,2,3,2,1,2,1,3,0,0,2,0,0,9,2,E01010619,3,1,0.0,1.0,1
2024131531369,2024,131531369,2,1,1,2,52,8,3,0,0,0,0,0,9,6,E01011155,3,1,0.0,1.0,1
2024131426814,2024,131426814,1,1,1,1,18,4,2,0,0,0,0,0,9,4,E01011462,7,1,1.0,0.0,1
2024131530398,2024,131530398,2,2,1,1,36,7,3,0,0,0,0,0,9,6,E01011598,3,1,0.0,1.0,4
2024131530458,2024,131530458,1,1,3,1,69,10,2,5,1,0,0,-1,0,4,E01011320,7,1,1.0,0.0,1
2024131475531,2024,131475531,1,1,1,1,18,4,3,0,0,0,0,0,9,9,E01019790,3,1,0.0,1.0,4
2024131502983,2024,131502983,2,1,1,2,41,7,3,0,0,0,0,0,9,6,E01033696,3,1,0.0,1.0,1
2024131488118,2024,131488118,1,1,1,1,39,7,2,0,0,0,0,0,3,6,E01013001,7,1,1.0,0.0,4
2024131492215,2024,131492215,1,1,1,1,33,6,3,0,0,0,0,0,5,3,E01011841,3,1,0.0,1.0,2
2024131436761,2024,131436761,1,2,2,1,14,3,1,0,0,2,0,0,9,1,E01010720,1,1,0.0,0.0,1
2024131507763,2024,131507763,2,1,1,1,61,9,3,0,0,0,0,0,5,5,E01010934,3,1,0.0,1.0,1
2024131507562,2024,131507562,1,2,1,2,36,7,3,0,0,0,0,0,9,5,E01011855,3,1,0.0,1.0,1
2024131444308,2024,131444308,1,1,3,1,12,3,3,5,1,0,0,-1,0,1,E01010845,3,1,0.0,1.0,1
2024131534693,2024,131534693,1,1,1,1,19,4,3,0,0,0,0,0,9,7,E01011512,3,1,0.0,1.0,2
2024131478729,2024,131478729,1,1,2,2,42,7,3,0,0,2,0,0,9,1,E01011138,3,1,0.0,1.0,3
2024131405694,2024,131405694,1,1,1,1,14,3,3,0,0,0,0,0,1,1,E01011364,3,1,0.0,1.0,1
2024131496752,2024,131496752,1,1,3,1,37,7,3,8,9,0,0,-1,0,1,E01011340,3,1,0.0,1.0,1
2024131404055,2024,131404055,1,1,1,1,38,7,3,0,0,0,0,0,8,1,E01011422,3,1,0.0,1.0,1
2024131455179,2024,131455179,2,2,2,1,29,6,3,0,0,2,0,0,9,1,E01007466,3,1,0.0,1.0,4
2024131490641,2024,131490641,1,1,1,1,65,9,3,0,0,0,0,0,9,3,E01011585,3,1,0.0,1.0,1
2024131401431,2024,131401431,1,1,3,2,21,5,3,5,3,0,0,-1,0,1,E01011747,3,1,0.0,1.0,1
2024131509222,2024,131509222,1,1,1,1,28,6,2,0,0,0,0,0,19,8,E01010573,6,1,1.0,0.0,2
2024131416380,2024,131416380,2,2,1,1,52,8,3,0,0,0,0,0,9,1,E01034582,3,1,0.0,1.0,1
2024131461026,2024,131461026,1,1,1,1,50,8,3,0,0,0,0,0,9,7,E01011512,3,1,0.0,1.0,4
2024131411696,2024,131411696,1,2,1,1,44,7,3,0,0,0,0,0,9,7,E01010587,3,1,0.0,1.0,2
2024131472921,2024,131472921,3,1,1,1,19,4,3,0,0,0,0,0,9,1,E01007495,3,1,0.0,1.0,4
2024131471816,2024,131471816,1,1,1,1,16,4,2,0,0,0,0,0,2,1,E01011899,6,1,1.0,0.0,1
2024131500291,2024,131500291,1,1,2,1,26,6,3,0,0,2,0,0,9,4,E01011634,3,1,0.0,1.0,1
2024131491764,2024,131491764,1,1,1,1,38,7,3,0,0,0,0,0,9,6,E01011155,3,1,0.0,1.0,1
2024131469727,2024,131469727,1,1,3,1,12,3,3,8,1,0,0,-1,0,7,E01010638,3,1,0.0,1.0,1
2024131428664,2024,131428664,2,1,2,2,24,5,3,0,0,2,0,0,9,1,E01011625,3,1,0.0,1.0,1
2024131490217,2024,131490217,1,1,1,1,72,10,3,0,0,0,0,0,90,8,E01011882,3,1,0.0,1.0,1
2024131533859,2024,131533859,2,1,1,1,62,9,3,0,0,0,0,0,9,8,E01011886,3,1,0.0,1.0,1
2024131415907,2024,131415907,1,1,3,1,14,3,3,5,1,0,0,-1,0,2,E01011251,3,1,0.0,1.0,1
2024131423986,2024,131423986,1,1,1,1,13,3,3,0,0,0,0,0,1,2,E01011754,3,1,0.0,1.0,1
2024131536556,2024,131536556,1,1,3,1,42,7,3,10,3,0,0,-1,0,1,E01010813,3,1,0.0,1.0,2
2024131461436,2024,131461436,2,4,2,2,12,3,3,0,0,2,0,0,9,1,E01011029,3,1,0.0,1.0,2
2024131444469,2024,131444469,1,1,3,1,20,4,3,5,9,0,0,-1,0,1,E01011339,3,1,0.0,1.0,1
2024131464764,2024,131464764,1,2,2,2,29,6,3,0,0,2,0,0,9,4,E01033694,3,1,0.0,1.0,3
2024131486996,2024,131486996,5,3,2,1,65,9,3,0,0,1,0,0,9,1,E01010626,3,1,0.0,1.0,1
2024131520731,2024,131520731,2,2,2,1,82,11,3,0,0,0,0,0,9,-1,-1,3,1,0.0,1.0,-1
2024131442390,2024,131442390,2,2,1,1,69,10,2,0,0,0,0,0,9,5,E01011096,7,1,1.0,0.0,1
2024131461979,2024,131461979,1,1,1,1,27,6,2,0,0,0,0,0,97,1,E01010666,5,1,1.0,0.0,2
2024131533425,2024,131533425,1,2,1,2,86,11,3,0,0,0,0,0,9,8,E01011459,3,1,0.0,1.0,1
2024131500259,2024,131500259,2,2,2,1,42,7,3,0,0,1,0,0,9,1,E01011483,3,1,0.0,1.0,3
2024131532031,2024,131532031,1,1,3,1,21,5,3,1,3,0,0,-1,0,1,E01010739,3,1,0.0,1.0,1
2024131419991,2024,131419991,6,1,1,1,71,10,3,0,0,0,0,0,9,1,E01010623,3,1,0.0,1.0,1
2024131492056,2024,131492056,2,2,1,2,81,11,2,0,0,0,0,0,9,6,E01011521,6,1,1.0,0.0,3
2024131450405,2024,131450405,2,1,1,2,50,8,3,0,0,0,0,0,9,10,E01010586,3,1,0.0,1.0,2
2024131486155,2024,131486155,1,1,2,2,25,5,3,0,0,1,0,0,9,9,E01011923,3,1,0.0,1.0,1
2024131474328,2024,131474328,1,1,1,2,59,9,3,0,0,0,0,0,9,2,E01010792,3,1,0.0,1.0,1
2024131499300,2024,131499300,1,2,2,1,17,4,2,0,0,1,0,0,9,1,E01011623,6,1,1.0,0.0,1
2024131525788,2024,131525788,2,2,2,1,28,6,3,0,0,2,0,0,9,1,E01010742,3,1,0.0,1.0,1
2024131534127,2024,131534127,1,2,1,2,49,8,3,0,0,0,0,0,9,5,E01010818,3,1,0.0,1.0,2
2024131470443,2024,131470443,2,1,1,1,40,7,2,0,0,0,0,0,1,8,E01011893,6,1,1.0,0.0,1
2024131526938,2024,131526938,2,4,1,1,39,7,3,0,0,0,0,0,9,3,E01011606,3,1,0.0,1.0,3
2024131479210,2024,131479210,1,1,1,2,84,11,3,0,0,0,0,0,9,10,E01011380,3,1,0.0,1.0,2
2024131417424,2024,131417424,1,1,3,1,69,10,3,6,9,0,0,-1,0,6,E01010686,3,1,0.0,1.0,1
2024131450748,2024,131450748,1,1,3,1,5,1,3,5,1,0,0,-1,0,2,E01011355,3,1,0.0,1.0,1
2024131523773,2024,131523773,1,2,2,2,21,5,2,0,0,1,0,0,9,1,E01011082,6,1,1.0,0.0,1
2024131412839,2024,131412839,1,1,1,1,47,8,3,0,0,0,0,0,9,3,E01005360,3,1,0.0,1.0,2
2024131399366,2024,131399366,2,1,1,2,62,9,3,0,0,0,0,0,9,1,E01010880,3,1,0.0,1.0,2
2024131483002,2024,131483002,2,2,1,1,69,10,3,0,0,0,0,0,9,10,E01013093,3,1,0.0,1.0,4
2024131459586,2024,131459586,1,2,2,1,14,3,3,0,0,0,0,0,23,3,E01011897,3,1,0.0,1.0,1
2024131452974,2024,131452974,1,2,3,1,50,8,3,5,2,0,0,-1,0,1,E01010723,3,1,0.0,1.0,3
2024131418854,2024,131418854,2,1,1,1,58,9,2,0,0,0,0,0,9,1,E01011747,6,1,1.0,0.0,1
2024131445301,2024,131445301,1,1,3,1,5,1,3,5,3,0,0,-1,0,2,E01010836,3,1,0.0,1.0,1
2024131403502,2024,131403502,3,2,1,1,54,8,3,0,0,0,0,0,9,9,E01032876,3,1,0.0,1.0,2
2024131480917,2024,131480917,1,1,1,2,22,5,3,0,0,0,0,0,9,4,E01010708,3,1,0.0,1.0,1
2024131434657,2024,131434657,2,1,1,2,36,7,3,0,0,0,0,0,9,2,E01011379,3,1,0.0,1.0,2
2024131482218,2024,131482218,2,1,1,2,40,7,2,0,0,0,0,0,9,5,E01011648,6,1,1.0,0.0,2
2024131435623,2024,131435623,2,1,3,2,36,7,3,10,5,0,0,-1,0,4,E01011218,3,1,0.0,1.0,2
2024131407700,2024,131407700,1,1,1,1,56,9,3,0,0,0,0,0,9,1,E01010966,3,1,0.0,1.0,1
2024131431307,2024,131431307,2,11,2,1,44,7,3,0,0,0,0,0,10,3,E01008672,3,1,0.0,1.0,5
2024131512770,2024,131512770,2,1,1,1,21,5,3,0,0,0,0,0,9,1,E01011677,3,1,0.0,1.0,1
2024131417392,2024,131417392,1,1,1,1,22,5,3,0,0,0,0,0,1,5,E01011678,3,1,0.0,1.0,1
2024131413735,2024,131413735,1,1,1,2,40,7,2,0,0,0,0,0,9,3,E01011691,7,1,1.0,0.0,2
2024131486157,2024,131486157,1,1,1,1,18,4,3,0,0,0,0,0,9,4,E01011921,3,1,0.0,1.0,1
2024131451333,2024,131451333,2,7,2,1,61,9,3,0,0,1,0,0,9,3,E01011100,3,1,0.0,1.0,2
2024131461054,2024,131461054,1,1,1,1,24,5,2,0,0,0,0,0,-1,2,E01011925,7,1,1.0,0.0,1
2024131525538,2024,131525538,2,1,1,1,40,7,3,0,0,0,0,0,1,8,E01011934,3,1,0.0,1.0,2
2024131444343,2024,131444343,1,1,1,1,37,7,3,0,0,0,0,0,9,1,E01010822,3,1,0.0,1.0,1
2024131414492,2024,131414492,1,1,3,2,26,6,3,6,5,0,0,-1,0,6,E01035054,3,1,0.0,1.0,1
2024131466180,2024,131466180,1,2,2,1,19,4,3,0,0,1,0,0,9,3,E01011627,3,1,0.0,1.0,2
2024131429027,2024,131429027,1,2,2,2,18,4,3,0,0,1,0,0,9,-1,-1,3,1,0.0,1.0,-1
2024131481575,2024,131481575,1,1,1,2,37,7,3,0,0,0,0,0,9,1,E01011339,3,1,0.0,1.0,1
2024131490257,2024,131490257,1,1,1,1,27,6,3,0,0,0,0,0,9,3,E01011249,3,1,0.0,1.0,2
2024131523135,2024,131523135,1,1,1,1,36,7,3,0,0,0,0,0,3,2,E01011246,3,1,0.0,1.0,1
2024131446387,2024,131446387,1,2,3,2,27,6,3,8,6,0,0,-1,0,1,E01010623,3,1,0.0,1.0,1
2024131531147,2024,131531147,1,1,3,2,31,6,3,6,7,0,0,-1,0,1,E01034583,3,1,0.0,1.0,1
2024131407836,2024,131407836,1,2,2,1,19,4,2,0,0,1,0,0,9,1,E01011349,7,1,1.0,0.0,1
2024131421352,2024,131421352,1,1,1,2,33,6,3,0,0,0,0,0,9,1,E01011899,3,1,0.0,1.0,1
2024131433176,2024,131433176,1,1,1,1,82,11,2,0,0,0,0,0,9,5,E01011108,6,1,1.0,0.0,1
2024131494082,2024,131494082,1,1,1,1,26,6,1,0,0,0,0,0,3,2,E01010630,1,1,0.0,0.0,1
2024131434113,2024,131434113,1,1,2,2,21,5,3,0,0,2,0,0,9,3,E01010846,3,1,0.0,1.0,3
2024131496144,2024,131496144,2,1,1,1,35,6,3,0,0,0,0,0,1,10,E01011411,3,1,0.0,1.0,1
2024131427688,2024,131427688,1,1,3,1,36,7,3,9,5,0,0,-1,0,3,E01010810,3,1,0.0,1.0,1
2024131458233,2024,131458233,1,1,1,1,19,4,2,0,0,0,0,0,90,3,E01011822,7,1,1.0,0.0,1
2024131469960,2024,131469960,2,1,1,2,34,6,3,0,0,0,0,0,9,9,E01011397,3,1,0.0,1.0,1
2024131506439,2024,131506439,1,3,2,1,36,7,2,0,0,2,0,0,9,1,E01011616,6,1,1.0,0.0,1
2024131457671,2024,131457671,2,1,1,2,31,6,3,0,0,0,0,0,9,3,E01011670,3,1,0.0,1.0,1
2024131530891,2024,131530891,1,1,3,2,78,11,2,10,1,0,0,-1,0,9,E01010764,7,1,1.0,0.0,1
2024131433149,2024,131433149,1,1,3,1,13,3,2,5,1,0,0,-1,0,1,E01010964,7,1,1.0,0.0,1
2024131491364,2024,131491364,2,2,1,1,44,7,3,0,0,0,0,0,9,1,E01025493,3,1,0.0,1.0,4
2024131445729,2024,131445729,2,1,1,2,31,6,3,0,0,0,0,0,9,3,E01010949,3,1,0.0,1.0,1
2024131489678,2024,131489678,1,1,3,1,14,3,3,5,1,0,0,-1,0,1,E01011750,3,1,0.0,1.0,1
2024131412889,2024,131412889,2,1,1,1,65,9,3,0,0,0,0,0,3,8,E01011744,3,1,0.0,1.0,1
2024131501688,2024,131501688,1,1,1,2,44,7,3,0,0,0,0,0,9,10,E01010773,3,1,0.0,1.0,1
2024131501782,2024,131501782,2,1,1,1,38,7,3,0,0,0,0,0,9,2,E01010619,3,1,0.0,1.0,2
2024131415150,2024,131415150,1,1,3,2,27,6,2,5,2,0,0,-1,0,2,E01011262,7,1,1.0,0.0,1
2024131447876,2024,131447876,1,1,3,2,50,8,3,10,9,0,0,-1,0,1,E01034264,3,1,0.0,1.0,1
2024131406946,2024,131406946,2,1,1,1,23,5,3,0,0,0,0,0,9,2,E01010804,3,1,0.0,1.0,1
2024131505781,2024,131505781,1,1,1,1,22,5,3,0,0,0,0,0,9,1,E01010611,3,1,0.0,1.0,1
2024131473865,2024,131473865,2,1,1,1,55,8,3,0,0,0,0,0,1,1,E01011475,3,1,0.0,1.0,1
2024131444220,2024,131444220,2,1,1,1,15,3,3,0,0,0,0,0,1,3,E01010601,3,1,0.0,1.0,1
2024131471339,2024,131471339,2,1,1,1,38,7,3,0,0,0,0,0,97,5,E01035052,3,1,0.0,1.0,1
2024131498433,2024,131498433,1,1,1,2,17,4,3,0,0,0,0,0,9,8,E01011884,3,1,0.0,1.0,2
2024131436739,2024,131436739,2,1,1,1,67,10,2,0,0,0,0,0,5,1,E01010868,6,1,1.0,0.0,1
2024131519365,2024,131519365,2,1,2,2,23,5,3,0,0,0,0,0,8,1,E01010807,3,1,0.0,1.0,1
2024131433868,2024,131433868,1,1,3,1,2,1,2,5,1,0,0,-1,0,1,E01011363,7,1,1.0,0.0,1
2024131463180,2024,131463180,2,3,2,2,5,1,3,0,0,2,0,0,9,8,E01011174,3,1,0.0,1.0,2
2024131425558,2024,131425558,2,2,1,1,61,9,2,0,0,0,0,0,8,3,E01011936,7,1,1.0,0.0,2
2024131531380,2024,131531380,1,1,1,2,69,10,2,0,0,0,0,0,9,-1,-1,5,1,1.0,0.0,-1
2024131479319,2024,131479319,2,1,1,1,35,6,3,0,0,0,0,0,19,3,E01011304,3,1,0.0,1.0,2
2024131460717,2024,131460717,1,1,1,1,38,7,2,0,0,0,0,0,19,2,E01011223,6,1,1.0,0.0,1
2024131412175,2024,131412175,1,1,3,1,69,10,2,5,1,0,0,-1,0,9,E01011887,5,1,1.0,0.0,1
2024131426809,2024,131426809,1,2,2,1,24,5,3,0,0,1,0,0,9,1,E01010735,3,1,0.0,1.0,4
2024131473967,2024,131473967,1,1,3,1,43,7,2,5,1,0,0,-1,0,2,E01010673,7,1,1.0,0.0,1
2024131418976,2024,131418976,1,1,1,1,71,10,3,0,0,0,0,0,9,10,E01027893,3,1,0.0,1.0,4
2024131467412,2024,131467412,2,1,1,2,43,7,3,0,0,0,0,0,9,6,E01011883,3,1,0.0,1.0,1
2024131492674,2024,131492674,1,1,1,1,31,6,2,0,0,0,0,0,23,1,E01011791,7,1,1.0,0.0,1
2024131499694,2024,131499694,2,1,1,1,22,5,2,0,0,0,0,0,1,2,E01032608,7,1,1.0,0.0,1
2024131412194,2024,131412194,1,1,3,1,27,6,2,5,3,0,0,-1,0,1,E01010616,6,1,1.0,0.0,1
2024131427339,2024,131427339,2,1,1,1,15,3,2,0,0,0,0,0,1,2,E01011943,6,1,1.0,0.0,1
2024131525246,2024,131525246,3,3,2,2,26,6,2,0,0,2,0,0,9,1,E01033697,7,1,1.0,0.0,1
2024131465404,2024,131465404,1,1,3,2,7,2,2,8,2,0,0,-1,0,2,E01010725,7,1,1.0,0.0,1
2024131521778,2024,131521778,1,1,3,1,10,2,3,8,7,0,0,-1,0,3,E01010629,3,1,0.0,1.0,1
2024131513613,2024,131513613,1,2,1,1,71,10,3,0,0,0,0,0,9,2,E01011136,3,1,0.0,1.0,1
2024131421608,2024,131421608,2,2,2,1,24,5,3,0,0,1,0,0,9,9,E01011923,3,1,0.0,1.0,1
2024131495987,2024,131495987,1,1,1,2,24,5,2,0,0,0,0,0,9,1,E01011483,6,1,1.0,0.0,1
2024131416866,2024,131416866,1,1,1,1,28,6,3,0,0,0,0,0,9,2,E01011236,3,1,0.0,1.0,2
2024131510176,2024,131510176,1,1,3,1,15,3,2,5,2,0,0,-1,0,1,E01032500,6,1,1.0,0.0,2
2024131418956,2024,131418956,1,1,3,2,27,6,3,10,7,0,0,-1,0,-1,-1,3,1,0.0,1.0,-1
2024131448325,2024,131448325,2,4,2,1,16,4,3,0,0,2,0,0,9,6,E01011551,3,1,0.0,1.0,1
2024131432954,2024,131432954,1,1,3,1,13,3,2,5,1,0,0,-1,0,3,E01011944,7,1,1.0,0.0,1
2024131432153,2024,131432153,2,1,1,2,22,5,2,0,0,0,0,0,4,10,E01016664,7,1,1.0,0.0,5
2024131521738,2024,131521738,2,1,2,2,10,2,3,0,0,1,0,0,9,5,E01010640,3,1,0.0,1.0,1
2024131480871,2024,131480871,2,1,1,1,38,7,3,0,0,0,0,0,5,1,E01011106,3,1,0.0,1.0,4
2024131439420,2024,131439420,2,2,1,2,50,8,2,0,0,0,0,0,9,6,E01035054,5,1,1.0,0.0,1
2024131562421,2024,131562421,1,1,1,1,17,4,3,0,0,0,0,0,3,4,E01011218,3,1,0.0,1.0,1
2024131461945,2024,131461945,1,1,1,1,56,9,3,0,0,0,0,0,9,9,E01011186,3,1,0.0,1.0,1
2024131463270,2024,131463270,2,3,2,2,20,4,3,0,0,2,0,0,9,3,E01010675,3,1,0.0,1.0,1
2024131524252,2024,131524252,2,3,2,2,8,2,3,0,0,2,0,0,9,7,E01011252,3,1,0.0,1.0,1
2024131408227,2024,131408227,1,1,3,1,37,7,3,5,3,0,0,-1,0,7,E01010672,3,1,0.0,1.0,2
2024131458846,2024,131458846,2,1,1,2,22,5,3,0,0,0,0,0,9,5,E01010668,3,1,0.0,1.0,1
2024131407242,2024,131407242,1,1,3,2,21,5,3,8,1,0,0,-1,0,4,E01011891,3,1,0.0,1.0,1
2024131394900,2024,131394900,2,1,1,2,31,6,3,0,0,0,0,0,9,6,E01011600,3,1,0.0,1.0,1
2024131408693,2024,131408693,1,1,1,1,18,4,2,0,0,0,0,0,2,6,E01011156,6,1,1.0,0.0,1
2024131538248,2024,131538248,2,1,1,1,56,9,2,0,0,0,0,0,1,10,E01007430,6,1,1.0,0.0,3
2024131509124,2024,131509124,1,1,1,1,16,4,2,0,0,0,0,0,23,1,E01011625,5,1,1.0,0.0,1
2024131456501,2024,131456501,2,1,2,1,38,7,2,0,0,1,0,0,9,5,E01011818,7,1,1.0,0.0,4
2024131400171,2024,131400171,2,1,1,2,29,6,3,0,0,0,0,0,9,3,E01010959,3,1,0.0,1.0,1
2024131530122,2024,131530122,2,1,1,1,55,8,3,0,0,0,0,0,5,5,E01011161,3,1,0.0,1.0,1
2024131529865,2024,131529865,1,2,2,2,19,4,3,0,0,1,0,0,9,2,E01010871,3,1,0.0,1.0,3
2024131511939,2024,131511939,2,1,1,2,27,6,3,0,0,0,0,0,9,10,E01013381,3,1,0.0,1.0,4
2024131520282,2024,131520282,1,1,1,2,60,9,2,0,0,0,0,0,9,2,E01011424,7,1,1.0,0.0,1
2024131511759,2024,131511759,1,3,2,1,22,5,3,0,0,2,0,0,9,3,E01011258,3,1,0.0,1.0,1
2024131453545,2024,131453545,1,5,2,2,19,4,3,0,0,1,0,0,9,7,E01011102,3,1,0.0,1.0,1
2024131445204,2024,131445204,3,1,3,1,74,10,2,4,1,0,0,-1,0,2,E01010979,7,1,1.0,0.0,1
2024131508215,2024,131508215,1,1,3,2,12,3,2,10,1,0,0,-1,0,3,E01010595,7,1,1.0,0.0,1
2024131465017,2024,131465017,1,1,1,2,26,6,3,0,0,0,0,0,9,1,E01010996,3,1,0.0,1.0,1
2024131497299,2024,131497299,1,1,3,2,11,3,3,10,9,0,0,-1,0,5,E01011819,3,1,0.0,1.0,1
2024131494453,2024,131494453,2,1,1,2,26,6,3,0,0,0,0,0,9,7,E01011592,3,1,0.0,1.0,2
2024131451666,2024,131451666,2,1,2,2,80,11,2,0,0,0,4,0,11,2,E01011771,5,1,1.0,0.0,2
2024131427661,2024,131427661,2,1,1,2,39,7,2,0,0,0,0,0,9,2,E01011726,7,1,1.0,0.0,1
2024131522971,2024,131522971,3,1,1,1,46,8,3,0,0,0,0,0,5,6,E01011885,3,1,0.0,1.0,3
2024131424086,2024,131424086,2,1,1,1,32,6,3,0,0,0,0,0,1,5,E01010903,3,1,0.0,1.0,1
2024131468170,2024,131468170,1,1,1,1,65,9,2,0,0,0,0,0,9,8,E01011884,7,1,1.0,0.0,2
2024131477038,2024,131477038,1,1,1,1,44,7,2,0,0,0,0,0,-1,3,E01010675,7,1,1.0,0.0,3
2024131454805,2024,131454805,1,1,3,1,57,9,3,10,9,0,0,-1,0,6,E01035048,3,1,0.0,1.0,1
2024131415415,2024,131415415,2,1,1,1,42,7,3,0,0,0,0,0,9,5,E01011902,3,1,0.0,1.0,1
2024131502850,2024,131502850,2,2,2,1,60,9,3,0,0,1,0,0,9,8,E01011857,3,1,0.0,1.0,4
2024131509483,2024,131509483,2,1,1,2,24,5,3,0,0,0,0,0,9,7,E01007356,3,1,0.0,1.0,4
2024131416300,2024,131416300,2,5,2,1,52,8,3,0,0,1,0,0,9,1,E01010813,3,1,0.0,1.0,2
2024131442448,2024,131442448,1,1,1,1,18,4,3,0,0,0,0,0,9,4,E01010921,3,1,0.0,1.0,2
2024131459089,2024,131459089,2,1,1,1,17,4,3,0,0,0,0,0,3,6,E01011012,3,1,0.0,1.0,1
2024131535216,2024,131535216,2,1,1,1,77,11,3,0,0,0,0,0,9,9,E01011271,3,1,0.0,1.0,2
2024131442620,2024,131442620,2,1,1,1,39,7,3,0,0,0,0,0,9,1,E01010832,3,1,0.0,1.0,1
2024131473480,2024,131473480,2,1,1,2,24,5,3,0,0,0,0,0,1,6,E01010955,3,1,0.0,1.0,2
2024131418255,2024,131418255,1,1,2,1,22,5,2,0,0,1,0,0,9,1,E01010659,6,1,1.0,0.0,1
2024131485725,2024,131485725,2,1,1,1,57,9,2,0,0,0,0,0,1,9,E01027725,7,1,1.0,0.0,3
2024131403443,2024,131403443,2,1,1,2,21,5,3,0,0,0,0,0,9,1,E01011611,3,1,0.0,1.0,1
2024131398044,2024,131398044,2,1,2,2,53,8,2,0,0,0,4,0,11,5,E01011731,7,1,1.0,0.0,1
2024131452055,2024,131452055,1,1,1,2,58,9,3,0,0,0,0,0,9,7,E01010590,3,1,0.0,1.0,3
2024131461323,2024,131461323,1,1,1,2,78,11,2,0,0,0,0,0,9,9,E01008275,6,1,1.0,0.0,5
2024131576033,2024,131576033,1,1,3,1,52,8,3,6,9,0,0,-1,0,1,E01010650,3,1,0.0,1.0,1
2024131520365,2024,131520365,2,1,1,2,68,10,3,0,0,0,0,0,9,7,E01011013,3,1,0.0,1.0,1
2024131479003,2024,131479003,1,1,1,1,27,6,3,0,0,0,0,0,9,5,E01011836,3,1,0.0,1.0,1
2024131500510,2024,131500510,3,3,2,2,38,7,3,0,0,1,0,0,9,2,E01010716,3,1,0.0,1.0,2
2024131523773,2024,131523773,1,1,1,1,31,6,2,0,0,0,0,0,9,1,E01011082,6,1,1.0,0.0,1
2024131412660,2024,131412660,2,3,2,1,22,5,3,0,0,2,0,0,9,1,E01010618,3,1,0.0,1.0,2
2024131397926,2024,131397926,1,1,2,1,22,5,2,0,0,1,0,0,9,7,E01011829,7,1,1.0,0.0,3
2024131491136,2024,131491136,2,2,2,2,58,9,3,0,0,1,0,0,9,3,E01010950,3,1,0.0,1.0,1
2024131453990,2024,131453990,1,1,3,2,11,3,3,5,3,0,0,-1,0,1,E01011493,3,1,0.0,1.0,1
2024131395274,2024,131395274,1,1,2,1,25,5,2,0,0,1,0,0,9,1,E01011375,5,1,1.0,0.0,2
2024131478278,2024,131478278,1,1,1,1,18,4,3,0,0,0,0,0,2,4,E01011772,3,1,0.0,1.0,3
2024131458433,2024,131458433,2,1,1,1,37,7,3,0,0,0,0,0,1,1,E01011540,3,1,0.0,1.0,1
2024131508245,2024,131508245,2,1,1,1,60,9,2,0,0,0,0,0,1,7,E01011571,5,1,1.0,0.0,1
2024131407149,2024,131407149,3,1,1,2,38,7,3,0,0,0,0,0,9,1,E01010841,3,1,0.0,1.0,1
2024131408002,2024,131408002,2,1,1,1,41,7,3,0,0,0,0,0,9,3,E01011023,3,1,0.0,1.0,1
2024131533420,2024,131533420,1,2,1,1,32,6,2,0,0,0,0,0,9,2,E01011104,6,1,1.0,0.0,1
